"COMPUTER_NAME","TYPE","LAST_WRITE_TIME","HIVE","KEY_PATH","ATTR_NAME","REG_TYPE","ATTR_TYPE","ATTR_DATA"
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Catalogs\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\1394\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\usb\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\winext\manifest\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\winext\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\lib\x86\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\lib\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\winxp\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\adp_ext\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\remmon\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\simplext\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\extcpp\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\analyze_continue\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\exts\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\dumpstk\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\healer\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x64\sdk\samples\assert\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\exts\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\extcpp\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\adp_ext\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\dumpstk\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\simplext\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\assert\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\analyze_continue\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\healer\","VALUE","REG_SZ",""
