"COMPUTER_NAME","TYPE","FILE","VERSION","SIZE","EXEC_NAME","CREATE_TIME","MODIFICATION_TIME","RUN_COUNT","START_TIME","DURATION","AVERAGE_DURATION","DLL_LIST"
"JCLARK-E6430","prefetch","C:\Windows\Prefetch\7ZG.EXE-2A7D43BC.pf","26","(33336,)","7ZG.EXE","2016-04-26 00:02:20.127437","2016-04-26 00:02:20.127437","1","0","155","155","\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NTDLL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNELBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\LOCALE.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\APPHELP.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\APPPATCH\SYSMAIN.SDB;\DEVICE\HARDDISKVOLUME1\$MFT;\DEVICE\HARDDISKVOLUME1\USERS\REM\APPDATA\LOCAL\PACKAGES\WINDOWS_IE_AC_001\AC\MICROSOFT\INTERNET EXPLORER\DOMSTORE\CONTAINER.DAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSVCRT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SECHOST.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SSPICLI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHLWAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\UXTHEME.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USER32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\GDI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINMM.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SAMCLI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLE32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEAUT32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSACM32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\VERSION.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHELL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USERENV.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DWMAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\URLMON.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\ADVAPI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINSPOOL.DRV;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MPR.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCRT4.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\COMBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINMMBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\PROFAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IERTUTIL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WININET.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CFGMGR32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DEVOBJ.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IMM32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSCTF.DLL;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\7-ZIP\7ZG.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.9600.16384_NONE_A9F4965301334E09\COMCTL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\COMDLG32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\WINDOWSSHELL.MANIFEST;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\7-ZIP\7Z.DLL;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\INK\TIPTSF.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\USER32.DLL.MUI;\DEVICE\HARDDISKVOLUME1\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\FONTS\STATICCACHE.DAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCSS.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPTBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEACC.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEACCRC.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CLBCATQ.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\REGISTRATION\R000000000006.CLB;\DEVICE\HARDDISKVOLUME1\USERS\REM\APPDATA\LOCALLOW\MICROSOFT\INTERNET EXPLORER\DOMSTORE\CONTAINER.DAT;\DEVICE\HARDDISKVOLUME1\PROGRAMDATA\MICROSOFT\WINDOWS\WER\REPORTQUEUE\KERNEL_144_FE301D342D4C6966B334D5FDD903E84C2A1BD7A_00000000_CAB_0FA9CB42\REPORT.WER;"
"JCLARK-E6430","prefetch","C:\Windows\Prefetch\CMD.EXE-89305D47.pf","26","(9654,)","CMD.EXE","2016-03-31 14:29:35.225186","2016-04-25 23:59:40.252129","4","0","150","138","\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NTDLL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CMD.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNELBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\LOCALE.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSVCRT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CMDEXT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\ADVAPI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SECHOST.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCRT4.DLL;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\VMWARE\VMWARE TOOLS\RESUME-VM-DEFAULT.BAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINBRAND.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\BRANDING\BASEBRD\BASEBRD.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\BRANDING\BASEBRD\EN-US\BASEBRD.DLL.MUI;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\VMWARE\VMWARE TOOLS\SUSPEND-VM-DEFAULT.BAT;"
"JCLARK-E6430","prefetch","C:\Windows\Prefetch\CONHOST.EXE-3218E401.pf","26","(17840,)","CONHOST.EXE","2014-06-03 10:15:39.051226","2016-04-26 00:06:22.128258","25","0","158","148","\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NTDLL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CONHOST.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNELBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\LOCALE.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\GDI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USER32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSVCRT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IMM32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEAUT32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\COMBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSCTF.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCRT4.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLE32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\UXTHEME.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS;\DEVICE\HARDDISKVOLUME1\USERS\REM\DESKTOP\FASTIR_X86.EXE;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\INK\TIPTSF.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DWMAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\USER32.DLL.MUI;\DEVICE\HARDDISKVOLUME1\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.9600.16384_NONE_A9F4965301334E09\COMCTL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\WINDOWSSHELL.MANIFEST;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SECHOST.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCSS.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPTBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEACC.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEACCRC.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CLBCATQ.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\REGISTRATION\R000000000006.CLB;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CMD.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DEFRAG.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINSAT.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SDIAGNHOST.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\FONTS\STATICCACHE.DAT;\DEVICE\HARDDISKVOLUME1\$MFT;"
"JCLARK-E6430","prefetch","C:\Windows\Prefetch\CONSENT.EXE-65F6206D.pf","26","(81710,)","CONSENT.EXE","2014-06-03 10:11:54.612090","2016-04-26 00:06:01.409509","8","0","159","159","\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NTDLL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CONSENT.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNELBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\LOCALE.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\ADVAPI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\GDI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USER32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSVCRT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SSPICLI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\COMBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPT32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USERENV.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSIMG32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WMSGAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WTSAPI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINMM.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINSTA.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSCTFMONITOR.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.9600.16384_NONE_A9F4965301334E09\COMCTL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SECHOST.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCRT4.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSASN1.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\PROFAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINMMBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSCTF.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSUTB.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IMM32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CFGMGR32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DEVOBJ.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\CONSENT.EXE.MUI;\DEVICE\HARDDISKVOLUME1\WINDOWS\WINDOWSSHELL.MANIFEST;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHELL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHLWAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCSS.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPTBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\UXTHEME.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WINTRUST.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPTSP.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RSAENH.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\BCRYPT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EXT-MS-WIN-NTOS-KCMINITCFG-L1-1-0.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IMAGEHLP.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CLBCATQ.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\REGISTRATION\R000000000006.CLB;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\URLMON.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLE32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IERTUTIL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\WININET.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEAUT32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EVENTVWR.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CATROOT\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\MICROSOFT-WINDOWS-CLIENT-FEATURES-PACKAGE-AUTOMERGED-ADMIN~31BF3856AD364E35~X86~~6.3.9600.16384.CAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NCRYPT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NTASN1.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\GPAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\EVENTVWR.EXE.MUI;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\TASKMGR.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CATROOT\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\MICROSOFT-WINDOWS-CLIENT-FEATURES-PACKAGE-AUTOMERGED-BASE~31BF3856AD364E35~X86~~6.3.9600.16384.CAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\TASKMGR.EXE.MUI;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHPAFACT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CATROOT\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\MICROSOFT-WINDOWS-CLIENT-FEATURES-PACKAGE-AUTOMERGED-SHELL~31BF3856AD364E35~X86~~6.3.9600.16384.CAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USERCPL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\USERCPL.DLL.MUI;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MMC.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CATROOT\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\MICROSOFT-WINDOWS-BUSINESSSCANNING-FEATURE-PACKAGE-ADMIN~31BF3856AD364E35~X86~~6.3.9600.16384.CAT;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EN-US\MMC.EXE.MUI;\DEVICE\HARDDISKVOLUME1\USERS\JCLARK\APPDATA\LOCAL\MICROSOFT\WINDOWS\APPLICATION SHORTCUTS\MICROSOFT.BINGFINANCE_8WEKYB3D8BBWE\APPEXFINANCE.LNK~RFCD8A2.TMP;\DEVICE\HARDDISKVOLUME1\USERS\JCLARK\APPDATA\LOCAL\MICROSOFT\WINDOWS\APPLICATION SHORTCUTS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_8WEKYB3D8BBWE\MICROSOFT.WINDOWSLIVE.PEOPLE.LNK~RFCD7D7.TMP;"
"JCLARK-E6430","prefetch","C:\Windows\Prefetch\CONTROL.EXE-9459D5A0.pf","26","(27380,)","CONTROL.EXE","2016-03-31 14:36:18.130582","2016-03-31 14:36:18.130582","1","0","162","162","\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\NTDLL.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CONTROL.EXE;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNELBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\LOCALE.NLS;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\ADVAPI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\USER32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSVCRT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLE32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHELL32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHLWAPI.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SECHOST.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCRT4.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\GDI32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\COMBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IMM32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\MSCTF.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\OLEAUT32.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RPCSS.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPTBASE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\UXTHEME.DLL;\DEVICE\HARDDISKVOLUME1\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\INK\TIPTSF.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CLBCATQ.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\REGISTRATION\R000000000006.CLB;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SHCORE.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\PROPSYS.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS;\DEVICE\HARDDISKVOLUME1\PROGRAMDATA\MICROSOFT\WINDOWS\CACHES\CVERSIONS.2.DB;\DEVICE\HARDDISKVOLUME1\PROGRAMDATA\MICROSOFT\WINDOWS\CACHES\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.VER0X0000000000000003.DB;\DEVICE\HARDDISKVOLUME1\PROGRAMDATA\MICROSOFT\WINDOWS\CACHES\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.VER0X0000000000000001.DB;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\APPHELP.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\EXPLORERFRAME.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DUSER.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\DUI70.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\CRYPTSP.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\RSAENH.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\BCRYPT.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\SXS.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\IEFRAME.DLL;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\STDOLE2.TLB;\DEVICE\HARDDISKVOLUME1\WINDOWS\SYSTEM32\ACTXPRXY.DLL;"
